AVG_CPHL,AVG_DOX,AVG_PSAL,AVG_TEMP,bathymetry,BOT_CPHL,BOT_DOX,BOT_PSAL,BOT_TEMP,SUR_CPHL,SUR_DOX,SUR_PSAL,SUR_TEMP
0.039111525,234.1066437,38.831707,14.95667362,-37.850914,0.005098804,214.3139038,38.81983185,14.15357971,0.043765169,228.3950806,38.78039551,16.59409714
0.039112665,234.0929718,38.831707,14.95766163,-43.00361633,0.005093796,214.3074646,38.81982803,14.15332603,0.043780804,228.4078674,38.78013611,16.6045723
0.039117679,234.1094818,38.83170319,14.95578098,-47.99623489,0.005100473,214.315155,38.81982803,14.15352631,0.043774653,228.3887787,38.78067398,16.59284401
0.039123636,234.0991669,38.83168793,14.95682526,-41.13504028,0.005095887,214.3126221,38.81981659,14.15364838,0.043788228,228.3866577,38.78011322,16.58862305
0.03913404,234.1095123,38.83166885,14.95597744,1.968368888,0.005099275,214.3205566,38.81980515,14.15416718,0.043788031,228.3596497,38.77998352,16.56584358
0.039085854,234.3959656,38.83139801,14.93663788,-25.54856682,0.005268581,214.471817,38.81993103,14.15696335,0.0434784,228.3359985,38.78328323,16.47969627
0.039084628,234.3888702,38.83141708,14.93723202,-59.94996262,0.005262952,214.4672089,38.81993103,14.15690517,0.043481935,228.3349915,38.78326035,16.48143959
0.039082557,234.3767395,38.8314476,14.93824196,-79.16565704,0.005253352,214.4593658,38.81993103,14.15680599,0.043487974,228.3332214,38.7832222,16.48438454
0.039080162,234.3629456,38.83148575,14.93938637,-87.96147919,0.005242198,214.4503326,38.81992722,14.15669918,0.043494623,228.3305054,38.78319168,16.48739624
0.039077811,234.3473816,38.83152008,14.94065285,-92.04302979,0.005230451,214.4404755,38.8199234,14.15656185,0.043502986,228.3295746,38.78312683,16.49180794
0.039075661,234.3298035,38.83155441,14.94205379,-93.97966003,0.005218372,214.4298096,38.81991959,14.15638065,0.043513715,228.331665,38.78301239,16.49827576
0.039073888,234.3111267,38.83158112,14.94351482,-90.42250824,0.005206554,214.4188995,38.81991577,14.15616608,0.043526378,228.3364716,38.78285599,16.50638008
0.039072651,234.2931976,38.831604,14.94489193,-83.51154327,0.005195724,214.4086304,38.81991196,14.15594769,0.043539543,228.3422241,38.78268814,16.51472855
0.039071977,234.2775574,38.83162689,14.94606495,-80.13480377,0.005186302,214.3997192,38.81990433,14.15575695,0.043551706,228.3468933,38.782547,16.52187157
0.039071746,234.2643585,38.83164215,14.94702721,-84.36569977,0.005178044,214.3921204,38.81990051,14.15560341,0.043562349,228.3495331,38.78244781,16.52729988
0.039071795,234.2523956,38.83166122,14.94787788,-86.74800873,0.005170242,214.3851318,38.8198967,14.1554718,0.043572243,228.3506622,38.78237152,16.53163719
0.039072089,234.240097,38.8316803,14.94874191,-84.89190674,0.005162259,214.3779755,38.81989288,14.15533543,0.043582845,228.3517761,38.78229523,16.5360775
0.039072759,234.2264862,38.83169937,14.94968414,-77.22959137,0.005153918,214.370285,38.81988525,14.15517235,0.043595426,228.3541718,38.78219223,16.54155159
0.039074056,234.2114868,38.83171463,14.95069981,-71.34372711,0.005145425,214.3621063,38.81988144,14.15497589,0.043610632,228.3584747,38.78205109,16.54837799
0.039076187,234.1953735,38.83172607,14.95175552,-70.88752747,0.005137031,214.353653,38.81987381,14.15474796,0.043628588,228.3646088,38.78187561,16.55643845
0.039079234,234.1784058,38.83172989,14.95282555,-73.31291962,0.005128815,214.345047,38.81987,14.15449429,0.043649189,228.3721771,38.7816658,16.56546974
0.039083138,234.1607513,38.83173752,14.95389748,-69.61885071,0.005120749,214.3363495,38.81986237,14.15421963,0.043672059,228.3807526,38.78143692,16.57519531
0.039087702,234.1428833,38.83173752,14.95495129,-64.14998627,0.005112896,214.327713,38.81985474,14.15393639,0.043696381,228.3897858,38.78119278,16.58519554
0.039092638,234.1257477,38.83173752,14.95592976,-63.34863663,0.005105561,214.3195496,38.81985092,14.15366173,0.043720689,228.3984375,38.78095245,16.59476089
0.039100997,234.1205139,38.83172989,14.95585728,-56.88898468,0.005102983,214.3178711,38.81984329,14.15365314,0.043737721,228.3918152,38.78089905,16.59228325
0.039110087,234.1127625,38.83171844,14.95624542,-37.34081268,0.005099498,214.3160858,38.81983185,14.15372753,0.043755814,228.3854065,38.78058624,16.58764267
0.039117206,234.1163025,38.831707,14.95569992,-16.71075821,0.005100948,214.3191681,38.81982422,14.15390205,0.043761645,228.3732452,38.78057861,16.5786438
0.052748255,223.2668915,38.81917953,14.81516266,177.785965,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.039087486,234.4127808,38.83137512,14.93530273,-59.57203674,0.005278545,214.4813843,38.81993484,14.15717506,0.043466602,228.3294525,38.78345871,16.47136116
0.039084908,234.4006653,38.83141327,14.93635082,-86.83952332,0.005268387,214.4732971,38.81993484,14.15708542,0.043471642,228.3265839,38.78343582,16.47377586
0.039081771,234.3871918,38.83145523,14.93752384,-99.05542755,0.005256284,214.4639893,38.81993484,14.15700531,0.04347641,228.3211212,38.78344345,16.47537994
0.039078522,234.3718567,38.83150482,14.93882847,-107.8985062,0.005243164,214.4536438,38.81993103,14.15690327,0.043482497,228.316452,38.78343582,16.47792435
0.039075401,234.3539581,38.83154678,14.94030762,-111.5021667,0.005229417,214.4421844,38.81992722,14.15675163,0.043491267,228.3150787,38.78336716,16.48283195
0.039072588,234.3332825,38.83158493,14.94196987,-106.4859619,0.005215343,214.4296722,38.8199234,14.15653706,0.043503389,228.3181915,38.78322601,16.49072266
0.039070319,234.311203,38.83161545,14.94370651,-94.6921463,0.005201674,214.4168549,38.81991577,14.1562767,0.043518133,228.3249817,38.78302383,16.50081825
0.039068807,234.2901306,38.83163834,14.94532585,-87.33396149,0.005189389,214.4049683,38.81991196,14.15601254,0.043533627,228.3330841,38.78281021,16.51124763
0.03906811,234.2720947,38.83166122,14.94667339,-86.79198456,0.005179039,214.3948822,38.81990433,14.15578175,0.043547966,228.3399506,38.78262711,16.5201683
0.039068062,234.2573242,38.83167648,14.94773865,-89.65578461,0.005170325,214.3865662,38.81990051,14.15559864,0.043560427,228.3442688,38.78249741,16.52688408
0.039068416,234.2443695,38.83169174,14.94864368,-88.70625305,0.005162345,214.3791962,38.81989288,14.15544701,0.043571841,228.3466187,38.78240204,16.53211403
0.039069071,234.2313232,38.83171082,14.94954109,-83.72045898,0.005154294,214.3717957,38.81988907,14.15529346,0.04358384,228.3487091,38.78230667,16.53725624
0.039070155,234.2170868,38.83172607,14.95050907,-76.38742828,0.00514596,214.3639221,38.81988144,14.15511417,0.043597825,228.352066,38.7821846,16.54338074
0.039071929,234.2016144,38.83173752,14.95153522,-73.85018158,0.005137601,214.3556824,38.81987762,14.15490341,0.043614414,228.3572998,38.78202438,16.55080223
0.039074607,234.185318,38.83174515,14.95257568,-72.05544281,0.005129523,214.3473206,38.81987,14.15466404,0.043633644,228.3642273,38.78183365,16.55930138
0.03907828,234.1685486,38.83174896,14.95359612,-70.22716522,0.005121821,214.339035,38.81986618,14.15440464,0.04365528,228.3723145,38.7816124,16.56851196
0.039082866,234.1514893,38.83175278,14.95458603,-67.27134705,0.005114428,214.3308563,38.81985855,14.15413094,0.043678921,228.381012,38.7813797,16.57811737
0.039088119,234.134491,38.83175278,14.95553398,-64.8372345,0.005107332,214.3228455,38.81985092,14.15385342,0.043703746,228.3898163,38.78113937,16.5877533
0.039093688,234.1183014,38.83174896,14.95640182,-62.79176712,0.005100735,214.3153381,38.81984711,14.15358829,0.043728352,228.3980408,38.78091049,16.59682655
0.039101508,234.1107178,38.83174133,14.95652294,-54.12318039,0.00509754,214.3124695,38.81983948,14.15351295,0.04374738,228.3954163,38.78081512,16.59732246
0.039110027,234.099411,38.83172989,14.95718765,-38.21393967,0.005092768,214.3088074,38.81982803,14.15350342,0.043768492,228.3934937,38.78044891,16.59631348
0.039115686,234.0975189,38.83171844,14.95717907,3.748305798,0.005091815,214.309082,38.8198204,14.15359116,0.043777093,228.3870697,38.78032303,16.59155846
0.052748255,223.2668915,38.81917953,14.81516266,-43.73041916,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.052748255,223.2668915,38.81917953,14.81516266,19.46467018,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.039092742,234.4450684,38.83130646,14.93260002,-47.69947815,0.005301652,214.5013733,38.81993866,14.15749645,0.043448888,228.3267365,38.7836647,16.46003151
0.03908873,234.4281311,38.83135986,14.93410492,-86.76937103,0.005287155,214.4899445,38.81993866,14.15737534,0.043455254,228.3223267,38.783638,16.46321487
0.039084662,234.4121552,38.83141327,14.93553448,-104.5382614,0.005272689,214.4788361,38.81993866,14.15727997,0.043460432,228.3160095,38.78364182,16.4651947
0.039080426,234.3965607,38.8314743,14.93693256,-120.0261459,0.005257849,214.4677124,38.81993866,14.15720463,0.043464653,228.3078003,38.78367615,16.46614647
0.039076377,234.3797455,38.83152771,14.93839264,-144.6049805,0.005242918,214.456131,38.81993866,14.15710449,0.043470327,228.3015594,38.78367996,16.4683876
0.039072607,234.359848,38.8315773,14.94004917,-138.6941223,0.005227569,214.4433441,38.81993484,14.15693855,0.043479484,228.3000488,38.78360748,16.47381592
0.039069247,234.3365021,38.83161926,14.94193077,-118.7521057,0.005211849,214.4292603,38.81992722,14.15669537,0.043492831,228.304184,38.78343964,16.4829998
0.039066546,234.3113098,38.83164978,14.94391251,-100.7188797,0.005196543,214.4147339,38.81991959,14.156394,0.043509472,228.312851,38.78320313,16.49493217
0.039064776,234.2871399,38.83167648,14.94576836,-92.91126251,0.005182826,214.4012146,38.81991196,14.15608406,0.043527249,228.323288,38.78294373,16.50741577
0.039064031,234.2664337,38.83169556,14.94730949,-93.10625458,0.005171425,214.3898163,38.81990433,14.15581036,0.043543924,228.3325195,38.78271484,16.51827621
0.039064128,234.2496643,38.83171082,14.94851112,-91.94696808,0.005162067,214.3806,38.8198967,14.15559196,0.043558538,228.3388977,38.78254318,16.52658844
0.039064769,234.235321,38.83172607,14.94950104,-90.98632813,0.005153758,214.3726501,38.81989288,14.15541267,0.043571807,228.3428497,38.7824173,16.5330143
0.039065804,234.2213593,38.83174133,14.95044518,-83.1007309,0.0051456,214.3649139,38.81988525,14.15523911,0.043585397,228.3461304,38.78230286,16.53900909
0.039067354,234.2066193,38.83175278,14.9514246,-76.76903534,0.005137358,214.3569489,38.81987762,14.15504551,0.043600749,228.3503876,38.78216171,16.54571533
0.039069671,234.1910095,38.83176422,14.95243168,-72.28649139,0.005129311,214.3488159,38.81987381,14.15482426,0.043618519,228.3562927,38.78199005,16.5534935
0.039072964,234.1749725,38.83176804,14.95342064,-69.16666412,0.005121766,214.3408203,38.81986618,14.15458107,0.043638721,228.3637085,38.78178787,16.56213951
0.039077342,234.1588593,38.83177185,14.95435524,-68.16303253,0.005114803,214.3330841,38.81986237,14.15432167,0.043661118,228.3719788,38.78156662,16.57122803
0.039082717,234.1427765,38.83176804,14.95522594,-67.82644653,0.005108287,214.3256226,38.81985474,14.15405464,0.043685354,228.3804932,38.78133392,16.58045006
0.039088789,234.1269226,38.83176422,14.95603752,-65.83479309,0.005102107,214.3184204,38.81984711,14.15378761,0.043710642,228.3888092,38.78110504,16.58951378
0.039095089,234.1117706,38.83175659,14.95678329,-59.94769669,0.005096313,214.3116302,38.81984329,14.15353107,0.043735657,228.3965454,38.78088379,16.59805679
0.039102416,234.1016541,38.83174896,14.95710659,-44.65529633,0.005092473,214.3074951,38.81983566,14.15338612,0.043756939,228.3981323,38.78074265,16.60168839
0.039111257,234.0995331,38.83174133,14.95676517,-20.47080421,0.005091621,214.3075409,38.81982803,14.15341949,0.043772042,228.3896942,38.7807312,16.59741402
0.039119843,234.1001129,38.83172989,14.95622921,-17.53742409,0.005091589,214.3088074,38.8198204,14.15350723,0.043783899,228.3782501,38.78077698,16.59082222
0.052748255,223.2668915,38.81917953,14.81516266,46.89928436,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.052748255,223.2668915,38.81917953,14.81516266,-26.95845032,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.052748255,223.2668915,38.81917953,14.81516266,114.3490601,0.001163044,210.1253815,38.80950546,13.96810055,0.076671727,224.8893433,38.75270462,19.06260109
0.039099172,234.4767761,38.83122253,14.9298563,-32.20545197,0.005326449,214.5218658,38.81994247,14.1577692,0.043434165,228.3291168,38.78380203,16.45133018
0.039094564,234.4587402,38.83128357,14.93149281,-75.69573212,0.005310668,214.5095367,38.81994247,14.15764523,0.043440413,228.323822,38.78377533,16.45443344
0.0390893,234.4395599,38.83135223,14.93325138,-103.5658264,0.005293061,214.496109,38.81994247,14.15753174,0.04344609,228.3160706,38.78378296,16.45672417
0.039083704,234.4211121,38.83142471,14.93496704,-123.9049072,0.005274882,214.4826965,38.81994629,14.15745068,0.043450102,228.3052826,38.78383255,16.45734978
0.039078511,234.4038544,38.83149719,14.93654823,-150.5953674,0.005257807,214.470108,38.81994629,14.1573801,0.043453775,228.2947693,38.78388977,16.45770836
0.039073851,234.3858948,38.83155823,14.93812466,-181.7187195,0.005241565,214.4575958,38.81994247,14.15728092,0.043459155,228.2874451,38.78390503,16.45976448
0.039069634,234.3647461,38.83160782,14.93989086,-159.5558777,0.005225206,214.4439697,38.81993866,14.15710831,0.043468479,228.2858276,38.78382874,16.46551132
0.039065871,234.3395386,38.83164978,14.94191933,-126.4718018,0.005208349,214.428772,38.81993103,14.15684605,0.043482602,228.2906799,38.78364563,16.47558022
0.039062787,234.3117828,38.83168411,14.94409752,-110.7271271,0.005191657,214.4128265,38.8199234,14.15651512,0.043500662,228.3007202,38.7833786,16.48892784
0.039060712,234.2846375,38.83171082,14.94617748,-100.9669724,0.005176464,214.3977051,38.81991196,14.15616512,0.043520406,228.3130798,38.78308105,16.5032177
0.039059814,234.2610168,38.8317337,14.94793606,-95.41395569,0.005163755,214.3848114,38.81990433,14.15584755,0.043539379,228.3245239,38.78281021,16.51603127
0.039059944,234.241745,38.83174515,14.94931507,-93.55361176,0.005153437,214.3743744,38.8198967,14.1555891,0.043556325,228.3331146,38.78259659,16.52615738
0.039060801,234.2256012,38.83176041,14.9504261,-92.78937531,0.005144574,214.3656158,38.81988907,14.15537643,0.043571681,228.3389435,38.78243637,16.53402519
0.039062213,234.2106018,38.83177185,14.95142365,-87.07224274,0.005136266,214.3575134,38.81988144,14.15518093,0.043586947,228.3435516,38.78229523,16.54096222
0.039064281,234.1955719,38.83178329,14.95239639,-78.05957794,0.005128254,214.3495789,38.81987381,14.15497589,0.043603539,228.3485413,38.78213882,16.54810524
0.039067227,234.1803131,38.83179092,14.95334435,-73.45669556,0.005120765,214.3418427,38.81987,14.15475273,0.043622188,228.3548126,38.78195953,16.55592728
0.039071202,234.1650543,38.83179092,14.9542408,-70.0313797,0.005114024,214.3344574,38.81986237,14.15451241,0.043642998,228.362381,38.78175354,16.56439781
0.039077535,234.1535492,38.83178711,14.95473003,-68.85929108,0.005109363,214.3294525,38.81985474,14.15434265,0.043663923,228.3656006,38.78159332,16.56930351
0.039085042,234.1422577,38.83177948,14.95513058,-68.12054443,0.005105237,214.3247986,38.81984711,14.15416813,0.043686807,228.3687439,38.78142929,16.57415009
0.039093349,234.1312256,38.83176804,14.95545673,-64.3960495,0.005101418,214.3204193,38.81984329,14.15399361,0.043710865,228.3714294,38.78126907,16.57871628
0.039099291,234.1137085,38.83176041,14.95638561,-45.85159683,0.005095192,214.3125,38.81983566,14.15366554,0.043738332,228.3835907,38.78100204,16.59047699
0.039105956,234.100769,38.83175278,14.95694828,-32.67609406,0.005090628,214.3069763,38.81983185,14.15344238,0.043761931,228.3899536,38.78080368,16.5976162
0.039116357,234.1005859,38.83174133,14.95638466,-37.36171722,0.005090718,214.3082733,38.81982422,14.15352345,0.043777429,228.3784027,38.78081512,16.59095383
0.039128888,234.0952759,38.83171844,14.95643997,-54.10692215,0.005088378,214.3083344,38.81980896,14.15368462,0.043797847,228.3659973,38.78051758,16.58182716
0.039145842,234.0995483,38.83169937,14.95519543,-62.60736084,0.005089686,214.3125763,38.8197937,14.15393353,0.043817755,228.3406219,38.78062439,16.5659771
0.039152857,234.0684967,38.83169937,14.95702839,-71.51365662,0.00507762,214.2977753,38.81978607,14.1533556,0.04386048,228.362854,38.78017807,16.58739853
0.039153542,234.0708466,38.831707,14.95626354,-60.97352982,0.005078826,214.297287,38.81978989,14.15316963,0.043864045,228.3636322,38.78059006,16.59235001
0.039104704,234.5028076,38.83115005,14.92758465,-1.524294853,0.005347191,214.5388489,38.81994247,14.15798378,0.04342242,228.3320313,38.78390121,16.44467354
0.039101489,234.4908905,38.83119202,14.92868423,-58.64253235,0.005336591,214.5306396,38.81994247,14.15790367,0.043426286,228.3282318,38.78388977,16.44657898
0.039095886,234.4709167,38.8312645,14.93053913,-94.6379776,0.00531834,214.5166931,38.81994247,14.15778065,0.043432202,228.3206635,38.78388596,16.44920731
0.039088894,234.4480743,38.83135605,14.93269348,-122.9278946,0.005296264,214.5002441,38.81994629,14.15766621,0.043437481,228.3089447,38.7839241,16.45075989
0.039082132,234.4272308,38.83144379,14.93466759,-148.0838776,0.005275187,214.484848,38.8199501,14.15758419,0.043441236,228.295639,38.78399658,16.45092583
0.039076194,234.4086304,38.83152008,14.93639565,-173.3570709,0.005256419,214.4711151,38.8199501,14.15751648,0.043444593,228.283493,38.78406525,16.45090294
0.039071161,234.390152,38.83158493,14.93802643,-201.5049438,0.005239493,214.4581451,38.8199501,14.15742111,0.043449711,228.2754364,38.78408432,16.45274353
0.039066724,234.3686829,38.83163834,14.93981647,-189.8251953,0.005222809,214.4442444,38.81994629,14.15725136,0.043458842,228.2735596,38.78401184,16.45843315
0.039062701,234.3425598,38.8316803,14.94190884,-135.4109497,0.00520533,214.4284821,38.81993866,14.15698433,0.043473106,228.2784882,38.78382492,16.46878624
0.03905924,234.3129272,38.83171844,14.94422722,-117.4305115,0.005187449,214.4114075,38.81992722,14.15663624,0.043491878,228.2890472,38.78354645,16.48293114
0.039056752,234.28302,38.83174896,14.94651699,-109.3278427,0.005170649,214.3947144,38.81991196,14.15625572,0.043513045,228.302536,38.78322601,16.49858665
0.039055519,234.2562408,38.83176804,14.94851494,-102.4029617,0.00515628,214.3800812,38.81990433,14.15589905,0.04353404,228.3157654,38.78292084,16.51319504
0.039055504,234.2340393,38.83178329,14.9501133,-102.3310471,0.005144604,214.3681335,38.81989288,14.15559769,0.043553285,228.3264465,38.78266525,16.52521324
0.039056458,234.2157135,38.83179855,14.95137691,-97.51948547,0.005134919,214.3583221,38.81988525,14.15534973,0.043570783,228.3342133,38.78246689,16.53466415
0.039058212,234.1996155,38.83181,14.9524374,-87.89817047,0.005126415,214.3497925,38.81987762,14.15513134,0.043587711,228.3401489,38.78229904,16.54256058
0.039060861,234.1846313,38.83181763,14.95337486,-79.64832306,0.005118808,214.3420868,38.81987,14.15492153,0.043605343,228.3456879,38.7821312,16.54992485
0.039064553,234.1703186,38.83181763,14.95421219,-77.189888,0.005112194,214.3350677,38.81986237,14.15470505,0.043624502,228.3518677,38.7819519,16.55738831
0.039069317,234.1564331,38.83181763,14.95496559,-69.67613983,0.005106598,214.3286743,38.81985855,14.15447521,0.043645538,228.3592529,38.78174973,16.56531334
0.039078984,234.1538086,38.83180237,14.95462418,-67.16902924,0.005105943,214.3287201,38.81985092,14.15449142,0.043662626,228.3517761,38.78171921,16.56164169
0.039089423,234.1396637,38.83178329,14.95539474,-65.57207489,0.005101241,214.324234,38.81983948,14.15439701,0.043690462,228.3543854,38.78127289,16.56386757
0.039101943,234.137207,38.83176422,14.9548502,-53.15797424,0.005101301,214.3248291,38.81982803,14.15440464,0.043712389,228.3456726,38.78125,16.55965042
0.039106414,234.1125488,38.83175659,14.95637131,-26.97071838,0.005092949,214.3132935,38.81982422,14.15389156,0.04374579,228.3687744,38.78085327,16.57966042
0.039113209,234.1124573,38.83174896,14.95566845,-27.31031799,0.005093713,214.3132629,38.81982422,14.15378284,0.043759309,228.3652496,38.78106689,16.58063126
0.039124414,234.104248,38.83172989,14.95601177,-62.8140564,0.005090821,214.3118744,38.81981277,14.15385532,0.043781288,228.3591461,38.78069687,16.57581902
0.039141931,234.0969849,38.83169556,14.95636082,-68.19937897,0.005087737,214.3130188,38.81978989,14.15419483,0.043807391,228.3406067,38.7800827,16.55970001
0.039155975,234.093399,38.83167648,14.95596027,-38.86774063,0.005086362,214.3134155,38.81977844,14.15429306,0.043830574,228.3269806,38.77997208,16.55165482
0.039156266,234.0677032,38.83168793,14.9573698,-6.948698521,0.005076933,214.2992401,38.81977844,14.15357685,0.043861929,228.3559265,38.77985764,16.57926178
0.039153542,234.0708466,38.831707,14.95626354,-2.221572638,0.005078826,214.297287,38.81978989,14.15316963,0.043864045,228.3636322,38.78059006,16.59235001
0.039107829,234.5206909,38.83110809,14.92608261,-39.02706528,0.005360384,214.5501251,38.81993866,14.1581459,0.043412618,228.3317719,38.78400803,16.43911552
0.03910413,234.5077667,38.83115768,14.92729855,-78.85497284,0.005348614,214.5411224,38.81994247,14.15806389,0.043416467,228.327179,38.7840004,16.44094658
0.039096512,234.4818878,38.83125305,14.92974091,-111.8222885,0.005324578,214.5228729,38.81994629,14.15790939,0.043423582,228.3167114,38.7840004,16.44402313
0.039088026,234.4548187,38.83135986,14.93231678,-145.4345245,0.005298338,214.5033569,38.8199501,14.15777397,0.043429647,228.3028259,38.78404236,16.44585037
0.039080195,234.4310455,38.83146286,14.93458176,-169.1472778,0.00527437,214.4858093,38.81995392,14.1576786,0.043433931,228.2879791,38.78411484,16.44617462
0.039073739,234.4112396,38.83154678,14.93643093,-191.9121552,0.005254356,214.4711456,38.81995773,14.15760803,0.043437451,228.2750092,38.78418732,16.44611549
0.039068557,234.3928223,38.83161163,14.93805885,-213.761734,0.005237306,214.4581146,38.81995773,14.15751934,0.043442331,228.266449,38.78421402,16.44766808
0.039064083,234.3718414,38.83166504,14.93979836,-213.2144623,0.00522082,214.4444275,38.81995392,14.15736294,0.043450903,228.2639771,38.78414917,16.45288467
0.03905987,234.3456573,38.831707,14.94188404,-153.6184387,0.005203064,214.4285126,38.81994247,14.15710545,0.043464631,228.2681427,38.78397751,16.46286392
0.039055996,234.3147583,38.83174896,14.94429302,-124.7751923,0.005184078,214.410553,38.81993103,14.1567564,0.043483321,228.2781372,38.78370667,16.47708702
0.039052937,234.2823944,38.83177948,14.94677448,-117.796608,0.005165496,214.3923035,38.81991577,14.15635872,0.043505188,228.291748,38.7833786,16.49353027
0.039051164,234.2523956,38.83180618,14.9490242,-110.5183258,0.00514912,214.3757782,38.81990433,14.15596867,0.043527707,228.3059998,38.78304672,16.50959396
0.039050795,234.2269745,38.83182526,14.95086956,-112.5130005,0.005135713,214.3620453,38.81988907,14.15562725,0.043548968,228.3184052,38.78275681,16.52338791
0.039051689,234.2062225,38.8318367,14.95231247,-105.9965286,0.00512495,214.3510132,38.81988144,14.15534401,0.043568466,228.3279572,38.78252029,16.53441811
0.039053727,234.1890259,38.83184814,14.95343781,-94.54828644,0.005116203,214.3420563,38.81987381,14.15510559,0.04358688,228.335144,38.78232956,16.54321861
0.039057024,234.1744995,38.83185196,14.9543047,-91.02210999,0.005109206,214.3347931,38.81986618,14.15489674,0.043605246,228.3408813,38.7821579,16.55049324
0.039061625,234.1618958,38.83184814,14.95496655,-84.01887512,0.005103851,214.3289185,38.81985855,14.15469933,0.043624453,228.3463745,38.78199005,16.55705452
0.03906865,234.1538391,38.83184052,14.95516968,-70.19829559,0.005101186,214.3259277,38.81985092,14.15457821,0.043643378,228.3477478,38.78186417,16.55993462
0.039083604,234.1651154,38.83181381,14.9535141,-66.7787323,0.005106552,214.333786,38.81983948,14.15489006,0.043654397,228.3226624,38.78204727,16.54243469
0.039098315,234.1499634,38.83177948,14.95448399,-57.31125259,0.005101945,214.3306885,38.81982422,14.15494061,0.043686908,228.3210602,38.78133392,16.53910255
0.039114203,234.1525879,38.83175278,14.95336914,-26.48307228,0.005104747,214.3344269,38.81981277,14.15504265,0.043709327,228.3061066,38.7813797,16.53001022
0.039114911,234.1150055,38.83174896,14.95603943,-21.10455132,0.00509221,214.3161621,38.81981277,14.15420628,0.043751389,228.3490753,38.78074265,16.56484222
0.039120995,234.1285858,38.83174515,14.95402908,-31.31412697,0.005098666,214.3218689,38.81981659,14.15420818,0.043753035,228.3361206,38.78140259,16.55996132
0.039132241,234.1104889,38.83171844,14.95550251,-60.43123245,0.005092019,214.3169098,38.81980133,14.15424824,0.043781906,228.3377686,38.78059006,16.55841446
0.039151747,234.1044312,38.83167267,14.95598793,-41.77559662,0.005089376,214.3199921,38.81977463,14.15476799,0.043806762,228.313858,38.77976608,16.53575706
0.039167114,234.0871277,38.83164215,14.9571619,-16.52608299,0.005082665,214.3158112,38.81975555,14.15486813,0.043840598,228.3087006,38.77899551,16.53023529
0.039115231,234.5594788,38.83101273,14.92275715,-59.31978226,0.005389867,214.5749207,38.81993866,14.15848637,0.043392446,228.332901,38.78421783,16.42785072
0.039107449,234.529541,38.83110809,14.92552376,-93.89875793,0.005364122,214.5546417,38.81994247,14.15826797,0.043403551,228.3259888,38.78414154,16.43378448
0.039097462,234.4949646,38.83123398,14.92878723,-126.6884613,0.005332648,214.5305328,38.81994629,14.15804768,0.043413885,228.3138428,38.78411102,16.43873024
0.039087281,234.4618835,38.83136368,14.93193245,-158.0180664,0.005301218,214.506897,38.81995392,14.15786648,0.043422058,228.298645,38.78413391,16.44178772
0.039078403,234.4342499,38.83147812,14.93455124,-182.8143158,0.005274045,214.4867706,38.81995773,14.1577425,0.04342784,228.2831268,38.78419495,16.44296837
0.039071497,234.4128113,38.83156586,14.93654537,-203.9745636,0.005252709,214.470993,38.81996536,14.15766144,0.043432109,228.2698669,38.78425598,16.44324112
0.039066248,234.3944702,38.83163071,14.93816185,-214.7572479,0.005235606,214.4579315,38.81996536,14.15757942,0.043436918,228.260849,38.78428268,16.44452477
0.039061762,234.3742218,38.83168411,14.93982887,-203.4031982,0.005219372,214.4445648,38.81996155,14.15744114,0.043444734,228.2573395,38.78423691,16.44897461
0.039057329,234.3483734,38.83172989,14.94187641,-167.0407715,0.005201324,214.4286194,38.8199501,14.15720558,0.043457404,228.2598724,38.78409576,16.45803642
0.039052933,234.3166504,38.83177567,14.94434547,-140.7882843,0.005181146,214.4098816,38.81993484,14.15686893,0.043475285,228.2681885,38.78385162,16.47167778
0.03904916,234.2821808,38.83181381,14.94699478,-130.7965393,0.005160626,214.3901367,38.81991959,14.15646744,0.043497067,228.2808075,38.783535,16.48826218
0.039046664,234.2491608,38.83184433,14.94948578,-122.4034805,0.00514204,214.3716888,38.81990433,14.15605545,0.043520402,228.295166,38.7831955,16.50527191
0.039045759,234.2205963,38.83186722,14.95158005,-122.0485687,0.005126692,214.3561249,38.81988907,14.15568066,0.043543138,228.3086548,38.78287888,16.52052307
0.039046444,234.1974182,38.83187866,14.95320702,-110.3160934,0.005114707,214.3437958,38.81987762,14.15536594,0.043564249,228.3196869,38.78261185,16.53296661
0.039048657,234.1792145,38.83188629,14.95439625,-99.45470428,0.005105708,214.3344269,38.81986618,14.15511131,0.043583836,228.3279724,38.78239822,16.54254913
0.039053988,234.1695251,38.83188629,14.95479298,-95.28704834,0.005100949,214.3299408,38.81985855,14.15500355,0.043600403,228.3278351,38.78229904,16.54513359
0.039062522,234.1677094,38.83187485,14.95443821,-85.92530823,0.005100247,214.3300934,38.81984711,14.1550312,0.043614667,228.3199005,38.78230667,16.54117966
